tenure,MonthlyCharges,TotalCharges,SupportTickets,AppLogins,WebsiteVisits,SatisfactionScore,gender_Female,gender_Male,SeniorCitizen_0,SeniorCitizen_1,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,PromotionUsed_Cashback,PromotionUsed_Discount,PromotionUsed_FreeAddon,PromotionUsed_nan
1.079308874,0.365683809,0.983486836,0.0012606,-0.06477782,1.415341228,-0.700748628,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
-0.833860663,0.528283112,-0.630624625,1.015863367,0.626430962,1.136375277,1.422983362,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0.794368731,-0.535249062,0.110850554,-1.013342167,0.396028035,-0.397937452,0.007162035,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0
-0.019745966,0.86675513,0.286251632,2.030466134,-0.179979283,-1.444059767,-1.408659291,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
1.404954753,1.397691629,2.125229515,0.0012606,0.050423644,0.090252962,1.422983362,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
0.753662996,-1.520799938,-0.568556926,0.0012606,1.20243828,0.508701888,0.715072699,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
-0.996683602,-0.515338943,-0.831823208,-1.013342167,0.396028035,0.717926351,0.715072699,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
-1.200212276,0.775500419,-0.890883028,1.015863367,0.511229499,1.415341228,0.007162035,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1.608483427,1.185317029,2.209340359,0.0012606,-0.295180747,-0.118971501,1.422983362,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
0.183782708,0.689223238,0.381384049,-1.013342167,1.20243828,1.136375277,0.715072699,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1.282837549,-1.33165381,-0.345907992,-1.013342167,-0.06477782,1.554824203,-0.700748628,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
-0.263980375,0.66433559,-0.058337167,-1.013342167,-1.677598311,1.34559974,0.715072699,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
-0.671037724,0.97294243,-0.359783757,1.015863367,1.20243828,-0.258454477,1.422983362,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
-1.240918011,1.309755271,-0.904473373,-1.013342167,-1.677598311,0.996892302,0.007162035,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
0.183782708,0.463575226,0.296109573,0.0012606,-1.447195384,0.4389604,0.007162035,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1.364249018,1.63827223,2.231141995,1.015863367,-1.677598311,0.229735937,-0.700748628,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
1.608483427,0.876710189,1.929695406,1.015863367,0.741632426,0.299477425,0.007162035,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
-1.281623746,-0.658028127,-0.991284722,-1.013342167,-1.677598311,1.624565691,1.422983362,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0.550134322,1.186976206,0.982981863,0.0012606,0.165625108,0.578443376,0.715072699,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1.486366223,-1.497571466,-0.380114386,-1.013342167,-0.179979283,1.066633789,0.007162035,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
0.550134322,1.019399373,1.036991959,0.0012606,0.165625108,1.066633789,-0.700748628,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
-0.996683602,0.687564062,-0.721519664,3.0450689,0.741632426,-1.65328423,-0.700748628,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
-0.996683602,-0.163593513,-0.796914244,-1.013342167,-1.33199392,1.694307178,-0.700748628,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
-1.281623746,-1.489275583,-1.002284339,0.0012606,1.20243828,-0.328195964,0.007162035,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1.404954753,0.913212074,1.685398523,0.0012606,0.856833889,-1.723025718,1.422983362,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
1.486366223,-1.338290517,-0.274245817,2.030466134,1.548042671,-0.188712989,-0.700748628,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
-0.752449193,-0.480496236,-0.674974379,2.030466134,1.087236817,0.648184863,-1.408659291,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1.445660488,-0.347762111,0.608226449,-1.013342167,1.548042671,0.090252962,-1.408659291,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0.428017117,-0.689552482,-0.163042104,-1.013342167,1.663244135,-0.676903403,-1.408659291,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
-1.240918011,-1.494253113,-0.985883712,1.015863367,-1.447195384,-1.583542743,-0.700748628,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
-1.078095072,-0.661346481,-0.879927322,0.0012606,-0.871188065,0.508701888,0.007162035,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
-0.793154928,-1.462728758,-0.891497777,1.015863367,0.972035353,0.159994449,-0.700748628,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
0.8757802,-1.502548996,-0.568161731,2.030466134,0.972035353,0.787667839,1.422983362,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
-1.200212276,-0.669642363,-0.946078711,0.0012606,-0.295180747,0.648184863,0.007162035,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
-0.263980375,0.460256873,-0.130196941,1.015863367,-0.410382211,0.857409326,0.007162035,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
0.224488443,0.636129588,0.388629305,0.0012606,0.511229499,0.787667839,-1.408659291,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
-0.38609758,-1.477661347,-0.800866203,1.015863367,0.741632426,-0.118971501,-0.700748628,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
-0.752449193,-1.500889819,-0.895318004,2.030466134,1.548042671,1.485082715,0.715072699,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
0.183782708,-0.115477393,-0.00011165,2.030466134,1.087236817,-1.234835304,0.007162035,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
-0.101157436,-0.817309077,-0.496038493,-1.013342167,0.050423644,0.369218913,-1.408659291,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
-1.037389337,0.490122051,-0.753750079,0.0012606,1.432841208,0.857409326,-1.408659291,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
-1.240918011,0.878369366,-0.926077412,1.015863367,-1.447195384,0.369218913,0.715072699,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0.020959769,-1.328335457,-0.638813961,0.0012606,-1.677598311,-0.537420427,-1.408659291,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
0.712957261,0.339136984,0.66737409,-1.013342167,-1.216792456,0.927150814,1.422983362,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
-0.38609758,-1.321698751,-0.742596774,-1.013342167,-1.447195384,-1.025610841,-0.700748628,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0
1.608483427,1.284867623,2.341401629,0.0012606,0.511229499,-1.234835304,1.422983362,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
1.364249018,1.364508098,2.054467508,0.0012606,0.050423644,-0.118971501,0.715072699,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
-1.281623746,-1.169054508,-0.998046961,-1.013342167,-0.871188065,-1.095352329,-0.700748628,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
-0.833860663,-1.517481585,-0.906141978,2.030466134,0.972035353,1.554824203,1.422983362,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0
1.160720344,-0.704485071,0.172984119,0.0012606,-1.101590993,-1.37431828,0.715072699,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
0.550134322,-1.510844879,-0.590358562,-1.013342167,-1.216792456,1.415341228,-0.700748628,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
-0.467509049,-0.201754574,-0.477376469,-1.013342167,-0.871188065,0.996892302,-0.700748628,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
-0.019745966,-0.951702378,-0.505654925,1.015863367,1.20243828,-1.723025718,0.715072699,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
-0.508214784,-1.489275583,-0.832789243,0.0012606,-0.179979283,-1.234835304,0.715072699,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
-0.467509049,-0.989863439,-0.672800802,-1.013342167,1.663244135,0.159994449,0.715072699,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
-0.711743458,-1.510844879,-0.884054923,0.0012606,-0.295180747,-0.188712989,1.422983362,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
-1.200212276,-1.499230643,-0.985247008,2.030466134,-1.216792456,-1.37431828,1.422983362,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
-0.915272133,0.262814863,-0.708697755,0.0012606,-0.295180747,-0.886127866,-0.700748628,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1.364249018,0.795410538,1.623594288,0.0012606,-0.06477782,1.485082715,0.715072699,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
-0.711743458,-1.499230643,-0.880542071,4.059671667,0.280826571,0.229735937,-0.700748628,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
-0.630331989,-1.466047112,-0.827432144,-1.013342167,0.050423644,-0.74664489,-0.700748628,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0.753662996,0.639447942,0.809468943,-1.013342167,1.432841208,1.485082715,0.715072699,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
-1.240918011,0.508372993,-0.947615584,1.015863367,-1.216792456,-1.513801255,0.007162035,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
-1.281623746,-1.164076978,-0.997981095,2.030466134,-1.562396847,-0.328195964,-1.408659291,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
-1.281623746,-1.494253113,-1.002350205,1.015863367,1.087236817,-0.955869353,-0.700748628,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
0.631545791,-0.661346481,-0.046678891,-1.013342167,1.20243828,1.554824203,0.007162035,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
-0.22327464,0.483485345,-0.053594817,0.0012606,-0.640785138,1.624565691,-1.408659291,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
-0.508214784,-0.190140338,-0.4880248,0.0012606,0.050423644,0.4389604,0.007162035,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
-1.281623746,-1.114301681,-0.997322436,0.0012606,-1.447195384,-1.513801255,-0.700748628,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1.118800807,-1.484298054,-0.974313257,0.0012606,1.087236817,-1.37431828,-1.408659291,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
-0.874566398,-0.45892694,-0.777857024,1.015863367,1.20243828,-0.118971501,-1.408659291,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
-1.240918011,-1.472683818,-0.996334446,0.0012606,1.432841208,1.415341228,0.007162035,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
-0.630331989,-1.320039574,-0.829913095,-1.013342167,-1.562396847,0.369218913,0.007162035,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
-1.037389337,-1.165736154,-0.922410873,1.015863367,-1.447195384,-0.049230014,0.715072699,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
-0.060451701,-0.52197565,-0.353065428,-1.013342167,0.165625108,0.229735937,-0.700748628,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1.364249018,0.5150097,1.282957446,1.015863367,-0.986389529,0.020511474,1.422983362,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
-1.281623746,0.984556666,-0.969548952,1.015863367,-1.562396847,-0.049230014,1.422983362,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
-1.118800807,0.675949826,-0.824841416,0.0012606,0.856833889,0.717926351,0.007162035,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0.387311382,1.067515494,0.752692477,0.0012606,0.511229499,1.415341228,0.715072699,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
1.445660488,0.486803698,1.410935026,0.0012606,0.396028035,1.34559974,0.007162035,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
-0.833860663,-1.487616407,-0.909040081,-1.013342167,-0.525583674,-0.816386378,-0.700748628,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
-1.281623746,0.314249336,-0.978418902,0.0012606,-1.447195384,0.229735937,1.422983362,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1.120014609,-0.117136569,0.586490679,0.0012606,1.087236817,0.299477425,1.422983362,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
0.224488443,1.201908795,0.631982109,-1.013342167,0.856833889,0.927150814,0.007162035,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
-0.833860663,1.031013609,-0.544713445,0.0012606,0.626430962,0.020511474,-1.408659291,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
-0.711743458,0.383934751,-0.503656991,-1.013342167,-0.295180747,-1.65328423,1.422983362,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
1.567777693,1.137200909,2.156515851,2.030466134,1.548042671,0.648184863,0.715072699,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
1.608483427,-0.060724566,1.046366882,-1.013342167,-0.871188065,0.229735937,-0.700748628,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
-0.874566398,0.264474039,-0.651701736,-1.013342167,-0.640785138,-1.583542743,0.007162035,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1.527071958,0.008960849,0.983838121,0.0012606,-1.101590993,0.020511474,0.007162035,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
-1.281623746,-0.329511169,-0.986937568,2.030466134,-1.216792456,1.485082715,0.007162035,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
-0.30468611,-1.308425338,-0.734187886,-1.013342167,0.972035353,0.927150814,1.422983362,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
1.608483427,1.498901399,2.390537642,-1.013342167,1.548042671,0.508701888,-1.408659291,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
-0.996683602,-0.188481161,-0.81937454,0.0012606,-1.101590993,-0.537420427,-1.408659291,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
-0.141863171,-0.317896933,-0.292293093,0.0012606,-0.986389529,-0.118971501,-1.408659291,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
-1.118800807,-0.30462352,-0.893868952,0.0012606,-0.410382211,1.275858252,1.422983362,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
